Model,Error_Type,alpha,R²,RMSE,MAE
Ridge,Validation,5.9399999999999995,0.3236000201145246,0.7155562275299633,0.586574057784379
Ridge,Train,9.52,0.3277247870783805,0.7042853031854769,0.5721564460524736
Ridge,Validation,9.52,0.3234791429720153,0.7156201619849648,0.5866851255372577
Ridge,Train,5.79,0.32787507600838317,0.7042065763494918,0.5719491398075393
Ridge,Validation,5.79,0.3236040907789439,0.715554074370779,0.5865698053146893
Ridge,Train,9.13,0.32774196286109103,0.7042763063279653,0.5721351137618675
Ridge,Validation,9.13,0.3234941712879156,0.7156122135045346,0.5866730988937524
Ridge,Train,3.31,0.32795039802572834,0.7041671166120234,0.5718082763078356
Ridge,Validation,3.31,0.32365527919224624,0.7155269979424531,0.5865008056665193
Ridge,Train,6.43,0.32785187818743056,0.7042187287906042,0.5719850028994894
Ridge,Validation,6.43,0.3235860732676433,0.7155636046012184,0.5865882422320338
Ridge,Train,3.2399999999999998,0.32795211643118305,0.7041662163470844,0.5718043249219414
Ridge,Validation,3.2399999999999998,0.32365621028718705,0.715526505424528,0.5864992745401275
Ridge,Train,1.55,0.3279847442112579,0.7041491225804987,0.5717082010432423
Ridge,Validation,1.55,0.32366771156167295,0.7155204216089804,0.5864638988557976
Ridge,Train,4.51,0.3279171895568094,0.7041845141544575,0.5718763826130351
Ridge,Validation,4.51,0.32363461490152967,0.7155379285703639,0.5865333894334472
Ridge,Train,0.7000000000000001,0.3279934924126032,0.7041445393078004,0.5716625344188707
Ridge,Validation,0.7000000000000001,0.32366409280957575,0.7155223358215702,0.5864482825545013
Ridge,Train,4.81,0.32790788287160844,0.7041893897447917,0.5718936396729073
Ridge,Validation,4.81,0.323628180613193,0.7155413320313484,0.586542009613034
Ridge,Train,7.58,0.3278072033450482,0.7042421316217214,0.5720494547464852
Ridge,Validation,7.58,0.3235497850905815,0.7155827985810463,0.586624445576396
Ridge,Train,3.11,0.32795523797218296,0.7041645809827589,0.5717969450814184
Ridge,Validation,3.11,0.3236578524422066,0.7155256367788972,0.5864964322104881
Ridge,Train,9.14,0.3277415259441141,0.7042765351911457,0.5721356600507113
Ridge,Validation,9.14,0.3234937907489137,0.7156124147728072,0.5866734069295995
Ridge,Train,6.06,0.3278654478056393,0.7042116202179506,0.5719643153926808
Ridge,Validation,6.06,0.32359669516314193,0.7155579862428662,0.5865774939525843
Ridge,Train,0.5800000000000001,0.32799423457183696,0.7041441504815688,0.57165608940318
Ridge,Validation,0.5800000000000001,0.32366298216487266,0.7155229233186685,0.5864461889782796
Ridge,Train,8.37,0.32777459515334584,0.7042592128698814,0.5720930278455104
Ridge,Validation,8.37,0.32352230921142144,0.7155973311116188,0.5866494718127504
Ridge,Train,8.34,0.32777585897079287,0.7042585508482646,0.5720913533100083
Ridge,Validation,8.34,0.3235233869183335,0.7155967610968884,0.5866485302675689
Ridge,Train,9.21,0.32773846229532677,0.7042781399708383,0.5721394774737499
Ridge,Validation,9.21,0.3234911197905087,0.7156138274494991,0.586675561143107
Ridge,Train,8.45,0.3277712156003283,0.7042609831677156,0.5720974822786516
Ridge,Validation,8.45,0.3235194226540582,0.7155988578512067,0.5866519792531345
Ridge,Train,4.7299999999999995,0.32791040059237886,0.7041880707634587,0.5718890338023049
Ridge,Validation,4.7299999999999995,0.32362994209308704,0.7155404002860758,0.5865397160495491
Ridge,Train,8.86,0.327753687600414,0.704270164718902,0.5721202739949236
Ridge,Validation,8.86,0.32350434714324106,0.7156068314417139,0.5866647542368484
Ridge,Train,0.39,0.3279951393276508,0.7041436764687246,0.5716460657424502
Ridge,Validation,0.39,0.32366089586211033,0.7155240269077527,0.5864429594073458
Ridge,Train,0.59,0.3279941777022457,0.7041441802762456,0.5716566283242852
Ridge,Validation,0.59,0.3236630807570954,0.7155228711664159,0.5864463631186365
Ridge,Train,3.78,0.3279382071719018,0.7041735033128214,0.5718344692590939
Ridge,Validation,3.78,0.3236482110731891,0.7155307367287861,0.5865126625027873
Ridge,Train,2.94,0.32795917982401057,0.7041625158550565,0.5717872119059074
Ridge,Validation,2.94,0.3236598253466537,0.7155245931763764,0.5864927178908304
Ridge,Train,9.75,0.327714531303114,0.7042906752147493,0.5721689828804045
Ridge,Validation,9.75,0.323470105197706,0.7156249420237822,0.5866922401596598
Ridge,Train,0.93,0.3279917143142138,0.7041454708742577,0.5716748555219275
Ridge,Validation,0.93,0.32366578961949766,0.7155214382600572,0.5864523181704531
Ridge,Train,6.09,0.3278643634511903,0.7042121882699076,0.5719659890299993
Ridge,Validation,6.09,0.32359585457501816,0.7155584308661803,0.586578368800937
Ridge,Train,6.35,0.32785484774111706,0.7042171731679936,0.5719805400695782
Ridge,Validation,6.35,0.3235884162070858,0.715562365327766,0.5865859259089924
Ridge,Train,3.94,0.3279338089276761,0.7041758075071758,0.5718435955977856
Ridge,Validation,3.94,0.323645493706086,0.7155321741151907,0.5865171813132013
Ridge,Train,4.74,0.32791008728665905,0.704188234897917,0.5718896105894574
Ridge,Validation,4.74,0.32362972370104304,0.715540515805913,0.5865400029494452
Ridge,Train,5.95,0.3278693991038706,0.7042095502795657,0.5719581573771011
Ridge,Validation,5.95,0.32359974533812463,0.7155563728714402,0.5865743437214519
Ridge,Train,9.98,0.327704186096599,0.7042960940470695,0.5721814059594938
Ridge,Validation,9.98,0.3234609429290438,0.7156297878745208,0.5866993149705514
Ridge,Train,0.43,0.32799497692326973,0.7041437615544269,0.5716481712585602
Ridge,Validation,0.43,0.32366136909214915,0.7155237765839727,0.5864435841467099
Ridge,Train,4.61,0.32791412846694834,0.7041861178032851,0.5718820887229967
Ridge,Validation,4.61,0.32363252238824547,0.7155390354214061,0.586536268686226
Ridge,Train,5.86,0.32787260275682095,0.7042078720003081,0.5719530938673638
Ridge,Validation,5.86,0.32360220308912313,0.7155550728564156,0.5865717697001034
Ridge,Train,1.93,0.32797902950543445,0.7041521165575713,0.5717294349546596
Ridge,Validation,1.93,0.3236671248719467,0.7155207319508023,0.5864715958285988
Ridge,Train,9.19,0.3277393385543095,0.7042776809751848,0.5721383879578392
Ridge,Validation,9.19,0.32349188420079755,0.7156134231512385,0.5866749460169443
Ridge,Train,9.53,0.32772434308232745,0.7042855357538039,0.5721569936705594
Ridge,Validation,9.53,0.32347875267124926,0.7156203684139715,0.5866854357039996
Ridge,Train,5.14,0.3278972313593662,0.7041949698222816,0.5719126163386425
Ridge,Validation,5.14,0.3236205755952771,0.7155453547369057,0.5865514311861626
Ridge,Train,6.45,0.3278511328012146,0.704219119266134,0.5719861205834536
Ridge,Validation,6.45,0.3235854836225579,0.7155639164875162,0.5865888206586314
Ridge,Train,0.64,0.3279938797229973,0.7041443363912102,0.5716593179089526
Ridge,Validation,0.64,0.323663557182706,0.7155226191518718,0.5864472347103624
Ridge,Train,4.62,0.32791382006907954,0.704186279367069,0.5718826691528576
Ridge,Validation,4.62,0.3236323102323546,0.7155391476428055,0.5865365562886995
Ridge,Train,6.65,0.3278436141325132,0.7042230579586637,0.5719973943266251
Ridge,Validation,6.65,0.32357950250093626,0.7155670801284848,0.5865945905930132
Ridge,Train,3.52,0.32794508904785613,0.7041698979545361,0.5718200378765886
Ridge,Validation,3.52,0.3236522938476186,0.7155285770871233,0.5865054112334416
Ridge,Train,7.72,0.3278015302471746,0.7042451034075914,0.5720571486648727
Ridge,Validation,7.72,0.3235450572899603,0.7155852992284065,0.586628916224917
Ridge,Train,5.17,0.32789624237210935,0.7041954879272707,0.571914327677651
Ridge,Validation,5.17,0.32361985783307823,0.7155457343990098,0.5865522845625162
Ridge,Train,1.77,0.3279815618237252,0.7041507898586717,0.571720553212678
Ridge,Validation,1.77,0.32366752662152,0.7155205194369634,0.5864683491955721
Ridge,Train,0.41000000000000003,0.32799506001961565,0.7041437180192052,0.5716471191756978
Ridge,Validation,0.41000000000000003,0.3236611347707895,0.7155239005325998,0.586443247877088
Ridge,Train,2.54,0.3279677991608533,0.7041580001819046,0.571764181671
Ridge,Validation,2.54,0.32366365336359415,0.7155225682751194,0.5864840419753887
Ridge,Train,4.49,0.3279177967409844,0.704184196061372,0.5718752490767464
Ridge,Validation,4.49,0.32363502702015146,0.7155377105768382,0.586532812877819
Ridge,Train,4.5,0.32791749336005316,0.7041843549973116,0.5718758159954386
Ridge,Validation,4.5,0.3236348212285026,0.7155378194320273,0.5865331011850381
Ridge,Train,7.17,0.3278235372527345,0.7042335752254733,0.5720266486960329
Ridge,Validation,7.17,0.32356325846332523,0.7155756721424922,0.586611262622502
Ridge,Train,5.36,0.3278899014065524,0.7041988097869923,0.57192510498329
Ridge,Validation,5.36,0.3236152129138117,0.7155481913357636,0.5865576772277933
Ridge,Train,1.6300000000000001,0.32798362792777946,0.7041497074107527,0.5717127116869725
Ridge,Validation,1.6300000000000001,0.323667694491629,0.7155204306385397,0.5864655152454362
Ridge,Train,3.73,0.3279395564523129,0.7041727964373518,0.5718316957378248
Ridge,Validation,3.73,0.32364902862952283,0.7155303042712453,0.5865112478362715
Ridge,Train,8.58,0.3277656951419484,0.7042638749179311,0.5721046984025474
Ridge,Validation,8.58,0.3235146931551477,0.7156013593406926,0.5866560435088852
Ridge,Train,2.9,0.3279600837246571,0.7041620423025964,0.5717849079693277
Ridge,Validation,2.9,0.32366026021985705,0.7155243631423391,0.5864918443939405
Ridge,Train,3.9699999999999998,0.3279329707959887,0.7041762465947846,0.5718453465511159
Ridge,Validation,3.9699999999999998,0.32364496727224323,0.7155324525788331,0.5865180272113528
Ridge,Train,4.1899999999999995,0.3279266978797877,0.7041795328951732,0.5718580999510323
Ridge,Validation,4.1899999999999995,0.3236409472513593,0.7155345790146466,0.5865242171488904
Ridge,Train,3.4699999999999998,0.32794637370674173,0.7041692249302535,0.5718172499961095
Ridge,Validation,3.4699999999999998,0.32365303041974947,0.7155281874661137,0.586504306908779
Ridge,Train,7.71,0.327801937033964,0.704244890317514,0.57205659964837
Ridge,Validation,7.71,0.32354539707748575,0.7155851195069105,0.5866285974082432
Ridge,Train,3.4299999999999997,0.3279473922268874,0.7041686913338371,0.5718150140941193
Ridge,Validation,3.4299999999999997,0.3236536081607776,0.7155278818610784,0.586503431410151
Ridge,Train,9.16,0.3277406515482256,0.7042769932116321,0.5721367519203847
Ridge,Validation,9.16,0.3234930288991493,0.7156128177173691,0.586674022782791
Ridge,Train,10.0,0.3277032824000523,0.704296567402489,0.5721824920032011
Ridge,Validation,10.0,0.323460140462568,0.7156302122910697,0.5866999283080422
Ridge,Train,0.97,0.3279913586598675,0.7041456572055644,0.5716769861144632
Ridge,Validation,0.97,0.3236660282685473,0.7155213120217835,0.5864530229717642
Ridge,Train,5.72,0.32787753286945964,0.704205289282723,0.5719452408430984
Ridge,Validation,5.72,0.3236059572996369,0.7155530870810941,0.5865678381526529
Ridge,Train,3.96,0.32793325064024637,0.7041760999876079,0.5718447632186526
Ridge,Validation,3.96,0.32364514333794947,0.7155323594467289,0.5865177452937022
Ridge,Train,7.49,0.32781082509163184,0.7042402344056382,0.5720444861116927
Ridge,Validation,7.49,0.32355279077479615,0.7155812087978932,0.5866215633467594
Ridge,Train,2.59,0.32796677378052586,0.7041585373804826,0.5717670718534237
Ridge,Validation,2.59,0.3236632393511101,0.7155227872750534,0.5864850815051486
Ridge,Train,1.54,0.32798488040464213,0.7041490512276118,0.5717076356765662
Ridge,Validation,1.54,0.3236677096030459,0.7155204226450375,0.586463696965431
Ridge,Train,6.79,0.32783828241054025,0.7042258509947674,0.5720052644223393
Ridge,Validation,6.79,0.32357522583915643,0.7155693422077364,0.5865989218071485
Ridge,Train,8.17,0.3277829838062656,0.704254818655909,0.5720818314120631
Ridge,Validation,8.17,0.32352944426839925,0.7155935572686204,0.5866431818443492
Ridge,Train,1.45,0.32798607231309873,0.7041484267761996,0.5717025866959641
Ridge,Validation,1.45,0.3236676505729057,0.7155204538702729,0.5864618815706496
Ridge,Train,8.27,0.32777880034553497,0.7042570100745457,0.5720874372687269
Ridge,Validation,8.27,0.3235258913960386,0.7155954364407523,0.5866463306573848
Ridge,Train,7.47,0.32781162720244195,0.7042398142271419,0.5720433791265276
Ridge,Validation,7.47,0.32355345508584954,0.7155808574263326,0.5866209219711371
Ridge,Train,4.02,0.3279315646040364,0.7041769832820569,0.5718482584471621
Ridge,Validation,4.02,0.3236440781680626,0.7155329228811559,0.5865194360734921
Ridge,Train,7.2299999999999995,0.3278211737594524,0.7042348133303111,0.5720300137789246
Ridge,Validation,7.2299999999999995,0.32356132230760726,0.7155766962330337,0.5866132003288375
Ridge,Train,6.38,0.3278537364160582,0.7042177553442284,0.5719822156650437
Ridge,Validation,6.38,0.3235875405483739,0.7155628284985862,0.5865867950212316
Ridge,Train,8.51,0.32776867207446325,0.7042623155298322,0.5721008126599939
Ridge,Validation,8.51,0.3235172457424509,0.7156000092473138,0.5866538566491927
Ridge,Train,7.83,0.32779703992271936,0.7042474556025692,0.5720631710872012
Ridge,Validation,7.83,0.32354129870028703,0.7155872872305706,0.5866324180007084
Ridge,Train,9.91,0.3277073438983553,0.7042944399909171,0.572177632896957
Ridge,Validation,9.91,0.3234637443761117,0.7156283062150177,0.5866971659488767
Ridge,Train,1.31,0.3279878033473067,0.7041475198710382,0.5716951650453873
Ridge,Validation,1.31,0.32366740829072727,0.7155205820305175,0.586459063585154
Ridge,Train,7.4399999999999995,0.32781282849792703,0.7042391849388936,0.5720417167014408
Ridge,Validation,7.4399999999999995,0.32355444906728326,0.7155803316831284,0.586619959305968
Ridge,Train,8.63,0.32776356257088834,0.7042649920072824,0.5721074938620702
Ridge,Validation,8.63,0.32351286147726543,0.7156023281350492,0.586657603294024
Ridge,Train,8.43,0.3277720617602127,0.7042605399275618,0.5720963701657549
Ridge,Validation,8.43,0.3235201460136432,0.715598475256755,0.5866513528486271
Ridge,Train,5.21,0.32789491849235286,0.704196181473231,0.5719166053447655
Ridge,Validation,5.21,0.32361889412404543,0.715546244154988,0.586553421589184
Ridge,Train,6.93,0.3278328957096863,0.7042286728204482,0.5720131635751653
Ridge,Validation,6.93,0.3235708770078287,0.7155716424527079,0.5866034823051481
Ridge,Train,0.19,0.32799572042014624,0.7041433720269575,0.5716356695815655
Ridge,Validation,0.19,0.3236582502620252,0.715525426345227,0.5864400925346644
Ridge,Train,3.7199999999999998,0.3279398248501698,0.7041726558261238,0.5718311401166163
Ridge,Validation,3.7199999999999998,0.323649190310595,0.7155302187478125,0.5865109647580212
Ridge,Train,8.01,0.32778963120458515,0.7042513365409381,0.5720729602725244
Ridge,Validation,8.01,0.3235350667768784,0.7155905834221096,0.5866381277046765
Ridge,Train,8.05,0.3277879747457868,0.7042522042474315,0.572075166334065
Ridge,Validation,8.05,0.3235336683936192,0.7155913230534829,0.5866393930980895
Ridge,Train,2.1999999999999997,0.32797435795106966,0.7041545640103453,0.571744609842569
Ridge,Validation,2.1999999999999997,0.32366595724704916,0.7155213495900532,0.5864770921557405
Ridge,Train,7.8,0.32779826739105533,0.70424681261087,0.5720615316473543
Ridge,Validation,7.8,0.3235423275576499,0.7155867430454431,0.5866314639161371
Ridge,Train,9.59,0.3277216754321034,0.7042869330865678,0.5721602745111997
Ridge,Validation,9.59,0.3234764057758379,0.7156216096792747,0.5866872951045959
Ridge,Train,1.97,0.32797836856131957,0.7041524628303093,0.5717316422314878
Ridge,Validation,1.97,0.32366699020226486,0.715520803187133,0.5864724087375988
Ridge,Train,8.2,0.3277817310720027,0.7042554748753358,0.5720835088578368
Ridge,Validation,8.2,0.32352838151090046,0.7155941193789103,0.5866441272949491
Ridge,Train,7.32,0.32781761101012596,0.704236679655673,0.5720350435128149
Ridge,Validation,7.32,0.32355839490875526,0.715578244618868,0.586616101400537
Ridge,Train,8.57,0.3277661210391998,0.7042636518230266,0.5721041385686724
Ridge,Validation,8.57,0.32351505865311925,0.7156011660246826,0.5866557313263674
Ridge,Train,7.09,0.3278266738566278,0.7042319321269173,0.5720221470494646
Ridge,Validation,7.09,0.32356582055528493,0.7155743169733391,0.5866086744407433
Ridge,Train,3.03,0.32795711301608677,0.704163598652042,0.5717923765165883
Ridge,Validation,3.03,0.32365880581921336,0.7155251324735448,0.586494683912753
Ridge,Train,1.04,0.32799070394852603,0.704146000216061,0.5716807542435571
Ridge,Validation,1.04,0.32366640656395584,0.7155211119146795,0.5864542584079736
Ridge,Train,9.18,0.32773977640520435,0.7042774516231785,0.5721378428473642
Ridge,Validation,9.18,0.3234922660229037,0.7156132212046125,0.5866746383449224
Ridge,Train,6.1899999999999995,0.32786072840521197,0.704214092528574,0.571971562019806
Ridge,Validation,6.1899999999999995,0.3235930259626999,0.7155599270392077,0.5865812806577264
Ridge,Train,9.43,0.3277287750988278,0.7042832142282305,0.5721515070121606
Ridge,Validation,9.43,0.3234826446842911,0.715618309936264,0.5866823305972632
Ridge,Train,3.4499999999999997,0.3279468839943428,0.7041689575937801,0.5718161326686343
Ridge,Validation,3.4499999999999997,0.3236533205751957,0.7155280339839277,0.5865038691444484
Ridge,Train,9.72,0.3277158741590229,0.7042899718220604,0.5721673545292388
Ridge,Validation,9.72,0.3234712911874459,0.7156243147608797,0.5866913144349387
Ridge,Train,8.12,0.32778506727055856,0.7042537272740566,0.5720790503310826
Ridge,Validation,8.12,0.3235312095732167,0.7155926235682787,0.5866416045523526
Ridge,Train,1.58,0.32798433115991876,0.7041493389816077,0.5717098950909627
Ridge,Validation,1.58,0.3236677119634557,0.715520421396449,0.5864645047393052
Ridge,Train,1.6700000000000002,0.32798305211814216,0.7041500090820494,0.5717149588574464
Ridge,Validation,1.6700000000000002,0.32366766431249083,0.7155204466024301,0.5864663242713882
Ridge,Train,9.51,0.32772523089869543,0.7042850707091259,0.5721558982020701
Ridge,Validation,9.51,0.32347953302941135,0.7156199556846162,0.5866848152942099
Ridge,Train,1.7,0.32798261260937556,0.7041502393441376,0.5717166406899882
Ridge,Validation,1.7,0.32366763229978657,0.7155204635362236,0.5864669313978114
Ridge,Train,8.53,0.3277678225599656,0.7042627605260956,0.5721019208070596
Ridge,Validation,8.53,0.32351651783900826,0.715600394244246,0.5866544818432191
Ridge,Train,9.42,0.32772921732404814,0.7042829825867148,0.5721509579847743
Ridge,Validation,9.42,0.32348303253521404,0.7156181048023826,0.5866820196653804
Ridge,Train,8.47,0.32777036859749786,0.7042614268491467,0.5720985933975079
Ridge,Validation,8.47,0.3235186981533833,0.715599241048991,0.5866526053544986
Ridge,Train,3.7399999999999998,0.3279392875671624,0.7041729373038401,0.5718322510529473
Ridge,Validation,3.7399999999999998,0.32364886633695933,0.7155303901181247,0.5865115308662125
Ridge,Train,9.67,0.3277181088504667,0.7042888012811972,0.572164636038107
Ridge,Validation,9.67,0.3234732631054502,0.715623271823987,0.5866897700519529
Ridge,Train,9.22,0.32773802388786777,0.7042783696141558,0.5721400218795804
Ridge,Validation,9.22,0.3234907372030792,0.715614029800735,0.5866758685973307
Ridge,Train,2.92,0.32795963291162367,0.7041622784830415,0.5717860605982907
Ridge,Validation,2.92,0.32366004419646255,0.7155244774118256,0.5864922811194454
Ridge,Train,6.51,0.3278488895149264,0.7042202944252789,0.57198951421876
Ridge,Validation,6.51,0.32358370538207404,0.7155648570674846,0.586590554371922
Ridge,Train,2.4,0.32797058830806736,0.7041565389406428,0.5717560465323607
Ridge,Validation,2.4,0.3236647112820995,0.7155220086683012,0.5864811766705083
Ridge,Train,2.4499999999999997,0.32796960616964177,0.7041570534857875,0.5717589579264525
Ridge,Validation,2.4499999999999997,0.3236643507425574,0.7155221993828382,0.5864821994322608
Ridge,Train,5.61,0.3278813600402485,0.7042032843521628,0.5719391271377391
Ridge,Validation,5.61,0.32360884704909243,0.7155515585553962,0.5865647412731536
Ridge,Train,6.42,0.3278522504327115,0.7042185337873554,0.571984445993874
Ridge,Validation,6.42,0.32358636750583014,0.7155634489671072,0.5865879529207059
Ridge,Train,8.94,0.3277502282480882,0.704271976789458,0.5721246891540882
Ridge,Validation,8.94,0.32350135211597375,0.7156084155314206,0.586667232316117
Ridge,Train,8.25,0.32777963878808514,0.704256570874452,0.5720863161311348
Ridge,Validation,8.25,0.3235266043296703,0.7155950593589238,0.5866457015088066
Ridge,Train,4.52,0.32791688533202856,0.7041846735324031,0.5718769489298451
Ridge,Validation,4.52,0.32363440804014265,0.7155380379913664,0.5865336776230609
Ridge,Train,6.32,0.32785595633957654,0.7042165924196295,0.5719788620245532
Ridge,Validation,6.32,0.32358928831279943,0.7155619040359701,0.5865850562065374
Ridge,Train,2.8899999999999997,0.3279603082754545,0.7041619246606546,0.5717843357530302
Ridge,Validation,2.8899999999999997,0.32366036716843527,0.7155243065699451,0.5864916260485944
Ridge,Train,3.92,0.3279343653411657,0.7041755160083586,0.5718424267000842
Ridge,Validation,3.92,0.32364584171636235,0.7155319900308241,0.5865166171391228
Ridge,Train,5.1499999999999995,0.32789690207187483,0.7041951423275721,0.5719131870797255
Ridge,Validation,5.1499999999999995,0.32362033682085445,0.7155454810372541,0.5865517157027286
Ridge,Train,4.29,0.3279237744653184,0.7041810644293007,0.5718638469916674
Ridge,Validation,4.29,0.3236390290166632,0.7155355936845004,0.5865270343610733
Ridge,Train,1.6600000000000001,0.3279831971665861,0.7041499330900161,0.5717143975720945
Ridge,Validation,1.6600000000000001,0.3236676732004815,0.7155204419009404,0.5864661219636542
Ridge,Train,2.05,0.3279770138569156,0.7041531725678513,0.5717360784364439
Ridge,Validation,2.05,0.32366668050760317,0.7155209670065418,0.5864740360038843
Ridge,Train,1.42,0.32798645596269105,0.7041482257786575,0.5717009974980028
Ridge,Validation,1.42,0.323667614195129,0.715520473113063,0.586461277096757
Ridge,Train,9.79,0.32771273846339777,0.7042916143094577,0.5721711508250725
Ridge,Validation,9.79,0.3234685205852539,0.7156257801150026,0.5866934734059085
Ridge,Train,7.07,0.3278274553545373,0.7042315227414794,0.5720210278703909
Ridge,Validation,7.07,0.3235664575762871,0.7155739800329615,0.5866080265760872
Ridge,Train,4.93,0.3279040585224692,0.7041913932367142,0.5719005621411962
Ridge,Validation,4.93,0.3236254775713858,0.7155427618190386,0.5865454429601156
Ridge,Train,3.81,0.32793739180352866,0.7041739304763917,0.5718361374255889
Ridge,Validation,3.81,0.3236477132569825,0.7155310000553103,0.5865135107227415
Ridge,Train,7.46,0.32781202788413144,0.7042396043335674,0.572042825244712
Ridge,Validation,7.46,0.3235537867448586,0.7155806820031089,0.5866206011630255
Ridge,Train,3.65,0.32794168991362405,0.7041716787353471,0.5718272674052559
Ridge,Validation,3.65,0.3236503048658246,0.7155296291881755,0.5865089818580318
Ridge,Train,5.66,0.3278796255491505,0.7042041929964611,0.5719419102989042
Ridge,Validation,5.66,0.32360754014195814,0.7155522498410385,0.5865661497990783
Ridge,Train,2.65,0.3279655233282822,0.7041591924940834,0.5717705289386308
Ridge,Validation,2.65,0.3236627177819208,0.7155230631690974,0.5864863894628494
Ridge,Train,4.36,0.3279217019068842,0.7041821502103651,0.5718678515922485
Ridge,Validation,4.36,0.3236376531795585,0.7155363214467171,0.5865290595256482
Ridge,Train,6.1,0.3278640013646289,0.7042123779531512,0.5719665463573261
Ridge,Validation,6.1,0.32359557355496094,0.7155585795097477,0.5865786602844499
Ridge,Train,7.91,0.3277937563934522,0.7042491756294399,0.5720675318466429
Ridge,Validation,7.91,0.3235385413271006,0.7155887456634238,0.5866349587732606
Ridge,Train,6.18,0.3278610933211845,0.7042139013635759,0.571970998553979
Ridge,Validation,6.18,0.3235933106572384,0.7155597764523328,0.5865809897695565
Ridge,Train,9.07,0.3277445804093445,0.7042749352182812,0.5721318310601484
Ridge,Validation,9.07,0.32349644909555564,0.71561100876374,0.5866712491465348
Ridge,Train,9.2,0.3277389005175787,0.7042779104244599,0.5721389328332352
Ridge,Validation,9.2,0.3234915021232069,0.7156136252329339,0.5866752536163254
Ridge,Train,1.4000000000000001,0.3279867079001626,0.704148093786273,0.5716999364437293
Ridge,Validation,1.4000000000000001,0.3236675852618074,0.7155204884179517,0.5864608742999674
Ridge,Train,2.31,0.32797231640223823,0.7041556335862257,0.5717508731157738
Ridge,Validation,2.31,0.3236653111512453,0.7155216913555138,0.5864793373211259
Ridge,Train,4.64,0.32791320203474983,0.7041866031434002,0.5718838290971087
Ridge,Validation,4.64,0.32363188434787693,0.71553937291744,0.5865371313177662
Ridge,Train,6.63,0.32784437124012933,0.7042226613450169,0.571996271867742
Ridge,Validation,6.63,0.3235801074678184,0.7155667601393036,0.5865940147688842
Ridge,Train,6.34,0.32785521757760305,0.7042169794261808,0.5719799809937527
Ridge,Validation,6.34,0.32358870730460776,0.7155622113546091,0.5865856360737901
Ridge,Train,8.79,0.32775670422124303,0.7042685845552088,0.5721163980428876
Ridge,Validation,8.79,0.32350695371317084,0.7156054528068052,0.5866625820320406
Ridge,Train,2.2399999999999998,0.3279736246459066,0.7041549481921415,0.5717468799138185
Ridge,Validation,2.2399999999999998,0.3236657334965368,0.7155214679474368,0.5864779081988435
Ridge,Train,7.41,0.3278140275381809,0.7042385568314681,0.5720400519339072
Ridge,Validation,7.41,0.3235554400542384,0.715579807523399,0.586618995917592
Ridge,Train,4.85,0.3279066144112833,0.7041900542637305,0.5718959354121187
Ridge,Validation,4.85,0.3236272876543944,0.7155418043667554,0.5865431549941375
Ridge,Train,4.67,0.3279122718980896,0.7041870904238755,0.5718855667294662
Ridge,Validation,4.67,0.32363124160270695,0.7155397129019513,0.586537993421893
Ridge,Train,7.5,0.32781042366336965,0.7042404446901099,0.5720450392155104
Ridge,Validation,7.5,0.3235524581237714,0.7155813847456907,0.586621883914364
Ridge,Train,8.35,0.32777543791255004,0.7042587714099815,0.5720919117391182
Ridge,Validation,8.35,0.32352302797215005,0.7155969509487526,0.5866488441921719
Ridge,Train,5.01,0.3279014776472505,0.7041927452969329,0.5719051697390637
Ridge,Validation,5.01,0.3236236356257163,0.7155437361239174,0.5865477272046168
Ridge,Train,6.41,0.327852622378741,0.7042183389408176,0.5719838888178768
Ridge,Validation,6.41,0.32358666135361935,0.7155632935394589,0.586587663543989
Ridge,Train,9.63,0.32771989352128417,0.704287866461651,0.5721624571163082
Ridge,Validation,9.63,0.32347483635647345,0.7156224397388395,0.5866885331846883
Ridge,Train,4.77,0.32790914494755075,0.7041887285698708,0.5718913391427745
Ridge,Validation,4.77,0.3236290654443926,0.7155408639947713,0.5865408632985053
Ridge,Train,0.14,0.3279958042865354,0.7041433280882761,0.5716330574493291
Ridge,Validation,0.14,0.3236575146173002,0.715525815477173,0.5864393810019685
Ridge,Train,9.97,0.32770463770111957,0.704295857496918,0.5721808625977832
Ridge,Validation,9.97,0.32346134382110503,0.715629575846597,0.5866990081904889
Ridge,Train,0.28,0.32799550707268954,0.7041434838024255,0.5716403502458155
Ridge,Validation,0.28,0.32365949901578683,0.7155247657949354,0.5864413785708523
Ridge,Train,6.62,0.3278447493615323,0.704222463264627,0.5719957102308488
Ridge,Validation,6.62,0.32358040938514954,0.7155666004440959,0.5865937267596094
Ridge,Train,2.5799999999999996,0.3279669800739956,0.7041584293029998,0.5717664944934875
Ridge,Validation,2.5799999999999996,0.32366332366031847,0.7155227426780677,0.5864848635615254
Ridge,Train,1.9200000000000002,0.32797919301739986,0.704152030892608,0.5717288823178004
Ridge,Validation,1.9200000000000002,0.32366715642019117,0.7155207152627009,0.5864713926780398
Ridge,Train,1.21,0.3279889459934924,0.7041469212272756,0.5716898553975757
Ridge,Validation,1.21,0.3236671206529138,0.7155207341825477,0.5864572692225821
Ridge,Train,1.98,0.32797820160812785,0.7041525502980993,0.5717321932349315
Ridge,Validation,1.98,0.32366695442370397,0.715520822112946,0.5864726120409556
Ridge,Train,0.42000000000000004,0.32799501894396565,0.7041437395392556,0.5716476453857131
Ridge,Validation,0.42000000000000004,0.32366125250370625,0.7155238382555936,0.5864434109846411
